"cbg","zonecolor","zonename"
"360470250002","Orange","Brooklyn"
"360050285002",,
"360810040021",,
"360810542003",,
"360610030022",,
"360050079003",,
"360810058001",,
"360050039001",,
"360610180001",,
"360050411001",,
"360810717021","Red","Flushing"
"360610160012",,
"360050444004",,
"360050184002",,
"360810339002","Yellow","Flushing"
"360470363002",,
"360050373004",,
"360050383011",,
"360470063002",,
"360811571012",,
"360610070002",,
"360810818001",,
"360610154002",,
"360470840002",,
"360470391001",,
"360811171002","Yellow","Flushing"
"360050387003",,
"360810703002","Yellow","Flushing"
"360470302002","Yellow","Brooklyn"
"360810773001","Yellow","Flushing"
"360470041003",,
"360610271001",,
"360470444003","Red","Brooklyn"
"360470231001",,
"360470143002","Yellow","Brooklyn"
"360470003015",,
"360810616022",,
"360810106001",,
"360470196003","Orange","Brooklyn"
"360050373001",,
"360850170112",,
"360810262001",,
"360470065007",,
"360470414011","Red","Brooklyn"
"360850291020",,
"360471118002",,
"360810473003","Yellow","Flushing"
"360470159005",,
"360850201003",,
"360470734002","Orange","Brooklyn"
"360050019003",,
"360810152002",,
"360610261003",,
"360470814001",,
"360810677002","Yellow","Flushing"
"360810294004",,
"360470201003",,
"360810679003","Yellow","Flushing"
"360470190001","Orange","Brooklyn"
"360470452001","Red","Brooklyn"
"360811032023","Red","Rockaway"
"360610233003",,
"360470534003","Red","Brooklyn"
"360810434001",,
"360810051002",,
"360810444001","Yellow","Flushing"
"360470068001","Yellow","Brooklyn"
"360050431003",,
"360050264001",,
"360610277001",,
"360850189012",,
"360810106002",,
"360050061002",,
"360610170002",,
"360470591004",,
"360610152004",,
"360470400001","Orange","Brooklyn"
"360470222001","Red","Brooklyn"
"360811010012","Red","Rockaway"
"360050224032",,
"360470335002",,
"360810594001",,
"360810561001","Yellow","Flushing"
"360470311002",,
"360610040001",,
"360050434004",,
"360050042002",,
"360810743001","Orange","Flushing"
"360470428001","Yellow","Brooklyn"
"360470770001","Orange","Brooklyn"
"360470570001","Orange","Brooklyn"
"360850128061",,
"360610160021",,
"360810664004",,
"360610018005",,
"360470444001","Red","Brooklyn"
"360470496001","Orange","Brooklyn"
"360470253003",,
"360610025002",,
"360470053001",,
"360610079002",,
"360470874012",,
"360470205001",,
"360610295001",,
"360470174000","Yellow","Brooklyn"
"360810118002",,
"360610160022",,
"360610126002",,
"360470352001","Orange","Brooklyn"
"360810884004",,
"360470780001",,
"360850132033",,
"360810517001","Yellow","Flushing"
"360610177005",,
"360470788001","Orange","Brooklyn"
"360610197011",,
"360470290003","Yellow","Brooklyn"
"360610063004",,
"360050336004",,
"360610174013",,
"360050184001",,
"360470313002",,
"360470359001",,
"360471208001",,
"360050121021",,
"360470491002",,
"360810334024",,
"360470018001","Yellow","Brooklyn"
"360610164001",,
"360470238002","Red","Brooklyn"
"360470071003",,
"360850319020",,
"360610151004",,
"360470379001",,
"360470922001",,
"360050266013",,
"360050199003",,
"360050069003",,
"360050399021",,
"360050231001",,
"360050224043",,
"360850291022",,
"360610112011",,
"360610030011",,
"360811301002",,
"360810853004","Yellow","Flushing"
"360810220012","Orange","Flushing"
"360471172022",,
"360470726001","Orange","Brooklyn"
"360810006002","Yellow","Flushing"
"360470724001",,
"360810749002","Yellow","Flushing"
"360810020001","Yellow","Flushing"
"360610169006",,
"360610259002",,
"360810606001",,
"360050043001",,
"360050152002",,
"360810065023",,
"360811507024",,
"360470336003",,
"360610020002",,
"360050390001",,
"360811029002",,
"360811223003","Yellow","Flushing"
"360470553003",,
"360050462011",,
"360810220023","Yellow","Flushing"
"360810729002","Yellow","Flushing"
"360810452001","Yellow","Flushing"
"360610191006",,
"360470830003","Orange","Brooklyn"
"360470197004",,
"360811507011",,
"360050189003",,
"360050309001",,
"360050328002",,
"360470503002",,
"360050411003",,
"360050351001",,
"360810108002",,
"360470389003",,
"360470258002","Orange","Brooklyn"
"360810358004",,
"360050123001",,
"360470366002","Orange","Brooklyn"
"360050143001",,
"360850177003",,
"360811579034",,
"360810568001",,
"360471058042",,
"360050173003",,
"360610072007",,
"360470582002","Orange","Brooklyn"
"360050087004",,
"360810697011","Orange","Flushing"
"360810267003","Yellow","Flushing"
"360470212003","Yellow","Brooklyn"
"360470148001","Yellow","Brooklyn"
"360470001001",,
"360810006001","Yellow","Flushing"
"360610121006",,
"360850208011",,
"360810532002",,
"360810122002","Yellow","Flushing"
"360610211006",,
"360470836002",,
"360471150002",,
"360470383003",,
"360850223003",,
"360810271005","Yellow","Flushing"
"360470381004",,
"360810172001",,
"360470868002",,
"360610317032",,
"360050118002",,
"360610181004",,
"360471162002",,
"360050403033",,
"360050309003",,
"360810639001","Yellow","Flushing"
"360610263003",,
"360610012002",,
"360610044000",,
"360470062003","Yellow","Brooklyn"
"360050300002",,
"360610255001",,
"360050041002",,
"360050405026",,
"360810103001",,
"360610303003",,
"360470443002",,
"360050132001",,
"360610073002",,
"360810907001",,
"360810454002","Yellow","Flushing"
"360811579022",,
"360050345001",,
"360050431001",,
"360470762001","Red","Brooklyn"
"360050318001",,
"360050210014",,
"360810398002",,
"360810212002","Yellow","Flushing"
"360810004003","Yellow","Flushing"
"360470746002","Red","Brooklyn"
"360470211002",,
"360470596001","Orange","Brooklyn"
"360050216023",,
"360610255002",,
"360470390001","Red","Brooklyn"
"360050360003",,
"360050185005",,
"360050152001",,
"360050083001",,
"360811291023",,
"360471220002",,
"360470098003","Orange","Brooklyn"
"360470576002","Red","Brooklyn"
"360470437003",,
"360850170103",,
"360470171004",,
"360610146013",,
"360610081001",,
"360810934022",,
"360610195004",,
"360470077002",,
"360810279004","Yellow","Flushing"
"360470858002",,
"360470126002","Yellow","Brooklyn"
"360050087002",,
"360610208002",,
"360050335003",,
"360050254002",,
"360470127003",,
"360470074003","Yellow","Brooklyn"
"360470129022",,
"360050407011",,
"360810150001",,
"360610106023",,
"360810469001","Yellow","Flushing"
"360050442003",,
"360050210012",,
"360810717012","Red","Flushing"
"360470860003",,
"360470171001",,
"360610118007",,
"360810058002",,
"360470267003",,
"360811097001",,
"360050421003",,
"360850189021",,
"360610167005",,
"360050166001",,
"360610243011",,
"360050401005",,
"360050409001",,
"360470434002","Orange","Brooklyn"
"360470165004",,
"360050200004",,
"360850050001",,
"360470369002",,
"360470291001",,
"360810444003","Yellow","Flushing"
"360471058011",,
"360470696011",,
"360811579021",,
"360050391006",,
"360610263001",,
"360810235002",,
"360810186001",,
"360810119002",,
"360610228004",,
"360470197002",,
"360810287004","Yellow","Flushing"
"360610050002",,
"360050070001",,
"360850151002",,
"360050019005",,
"360050431007",,
"360050072002",,
"360470954003",,
"360470343002",,
"360050288002",,
"360610191002",,
"360610183004",,
"360610102001",,
"360471130002",,
"360810169002",,
"360050302006",,
"360050243004",,
"360470157001",,
"360610122002",,
"360850029001",,
"360470393002",,
"360050361001",,
"360810731002","Yellow","Flushing"
"360610034002",,
"360050403022",,
"360470118002","Orange","Brooklyn"
"360850156016",,
"360810073001",,
"360810549003",,
"360610142004",,
"360610223021",,
"360050221013",,
"360050092004",,
"360810987002",,
"360810366002",,
"360470233002",,
"360470270001","Yellow","Brooklyn"
"360810443021","Yellow","Flushing"
"360610183005",,
"360811223001","Yellow","Flushing"
"360811161002","Yellow","Flushing"
"360470512004","Orange","Brooklyn"
"360810929000",,
"360610030013",,
"360850169012",,
"360470950002",,
"360610208001",,
"360050434003",,
"360050241005",,
"360810317002",,
"360810558001",,
"360470052022","Yellow","Brooklyn"
"360050028003",,
"360470270002","Yellow","Brooklyn"
"360810424003",,
"360610088004",,
"360470762002","Red","Brooklyn"
"360470204001","Yellow","Brooklyn"
"360470185011",,
"360810973003",,
"360810457001","Yellow","Flushing"
"360810375001","Yellow","Flushing"
"360470336005","Yellow","Brooklyn"
"360470261005",,
"360050160000",,
"360810638005",,
"360610026022",,
"360810183002",,
"360810663001","Yellow","Flushing"
"360610028002",,
"360050289003",,
"360810245004",,
"360470341002",,
"360471142022",,
"360050204002",,
"360470420001","Red","Brooklyn"
"360470826003",,
"360810596001",,
"360610295004",,
"360050147013",,
"360470610022","Orange","Brooklyn"
"360610149001",,
"360811385021",,
"360479901000",,
"360050093002",,
"360470374012","Red","Brooklyn"
"360610144014",,
"360610293003",,
"360610066007",,
"360610182001",,
"360470100004","Orange","Brooklyn"
"360050369012",,
"360810469003","Yellow","Flushing"
"360610129002",,
"360811617003",,
"360810840003",,
"360810264002",,
"360050429013",,
"360810551003",,
"360610081002",,
"360050027011",,
"360470824004",,
"360470199002",,
"360470129023",,
"360050070002",,
"360810446021","Yellow","Flushing"
"360850112022",,
"360470295002",,
"360050083004",,
"360810279003","Yellow","Flushing"
"360610207011",,
"360470305003",,
"360050326002",,
"360810103002",,
"360050062004",,
"360811163005","Yellow","Flushing"
"360470508031",,
"360050312001",,
"360610189001",,
"360810580003",,
"360050110000",,
"360850170093",,
"360810039001",,
"360470519001",,
"360810928000",,
"360610247000",,
"360470565003",,
"360050263004",,
"360850170092",,
"360850128042",,
"360470329002",,
"360810987001",,
"360470278002","Yellow","Brooklyn"
"360610152000",,
"360810809005","Red","Flushing"
"360810560001",,
"360470826002",,
"360610038001",,
"360811072020",,
"360470527007",,
"360470244002","Red","Brooklyn"
"360810320001",,
"360810245003",,
"360610050003",,
"360610127003",,
"360470298002","Yellow","Brooklyn"
"360470872003",,
"360470314004","Yellow","Brooklyn"
"360470151004",,
"360470231002",,
"360810542001",,
"360470442002","Red","Brooklyn"
"360050119003",,
"360810328002",,
"360810443012","Yellow","Flushing"
"360470337001",,
"360610078002",,
"360810525001","Yellow","Flushing"
"360810102002",,
"360470666001","Orange","Brooklyn"
"360610087002",,
"360470304003","Yellow","Brooklyn"
"360810128001","Yellow","Flushing"
"360850128041",,
"360610309004",,
"360810105001",,
"360811459001","Yellow","Flushing"
"360610155001",,
"360610038007",,
"360470508043",,
"360050020005",,
"360850303023",,
"360810934020",,
"360810601002","Yellow","Flushing"
"360610108006",,
"360470108001","Orange","Brooklyn"
"360610194003",,
"360471008001",,
"360470075005",,
"360050044003",,
"360811409011",,
"360050408003",,
"360810621001","Yellow","Flushing"
"360470702012","Orange","Brooklyn"
"360470090001","Orange","Brooklyn"
"360610227002",,
"360470215001",,
"360470818001",,
"360470021001",,
"360470414022","Red","Brooklyn"
"360470730001","Orange","Brooklyn"
"360050093000",,
"360470222002","Red","Brooklyn"
"360050166002",,
"360810376005",,
"360050233021",,
"360050043004",,
"360470279004",,
"360050301001",,
"360810415001","Yellow","Flushing"
"360850146063",,
"360050177011",,
"360810549002",,
"360610158013",,
"360610285004",,
"360050356002",,
"360470364002","Orange","Brooklyn"
"360470074002","Orange","Brooklyn"
"360050323004",,
"360050169001",,
"360810697021","Yellow","Flushing"
"360470398002","Yellow","Brooklyn"
"360470360013","Orange","Brooklyn"
"360470219003",,
"360810404003",,
"360850007000",,
"360470005012",,
"360470902001",,
"360470526002","Orange","Brooklyn"
"360050229022",,
"360050028004",,
"360470287002",,
"360810330003",,
"360811621003",,
"360610076002",,
"360470600004",,
"360610112021",,
"360470545001",,
"360050160002",,
"360050206012",,
"360470328004",,
"360810273004","Yellow","Flushing"
"360610225002",,
"360610054002",,
"360810661001","Yellow","Flushing"
"360050213022",,
"360050050023",,
"360811039001",,
"360810779071","Red","Flushing"
"360810660002",,
"360610226003",,
"360471196004",,
"360470878002",,
"360470374011","Red","Brooklyn"
"360470182002","Yellow","Brooklyn"
"360470063001",,
"360050288004",,
"360610293004",,
"360470433001",,
"360610223013",,
"360471098001",,
"360850040005",,
"360470573001",,
"360810081001",,
"360470361002",,
"360610081004",,
"360610071003",,
"360850133022",,
"360810184022",,
"360050199005",,
"360610170001",,
"360811467003",,
"360810273002","Yellow","Flushing"
"360470281002",,
"360470788003","Orange","Brooklyn"
"360610090002",,
"360050211001",,
"360050335001",,
"360850170082",,
"360470970002",,
"360470752001","Red","Brooklyn"
"360810925001",,
"360810185022",,
"360810381001","Yellow","Flushing"
"360470114001","Red","Brooklyn"
"360470261001",,
"360610016005",,
"360470882004",,
"360050274012",,
"360470391002",,
"360810040012",,
"360050462012",,
"360610025001",,
"360050230002",,
"360610120004",,
"360050155001",,
"360470207002",,
"360810455004","Orange","Flushing"
"360050117000",,
"360050072004",,
"360050458003",,
"360050415002",,
"360810075002",,
"360810665014","Yellow","Flushing"
"360810002001","Yellow","Flushing"
"360810273001","Yellow","Flushing"
"360610231002",,
"360810466001","Yellow","Flushing"
"360810057002",,
"360470760002","Red","Brooklyn"
"360610187006",,
"360610018006",,
"360470518002",,
"360050073003",,
"360610295003",,
"360610193004",,
"360850201001",,
"360811223002","Yellow","Flushing"
"360471134001",,
"360810492001",,
"360470493002",,
"360050228002",,
"360810500001",,
"360810214002","Yellow","Flushing"
"360810797011","Yellow","Flushing"
"360470267002",,
"360470219001",,
"360810790001",,
"360811201001","Yellow","Flushing"
"360050043002",,
"360470575003",,
"360470514001","Orange","Brooklyn"
"360050042006",,
"360811155002","Yellow","Flushing"
"360850169011",,
"360810147003",,
"360610182002",,
"360470281001",,
"360470260002","Orange","Brooklyn"
"360811008010",,
"360810275003","Yellow","Flushing"
"360050144004",,
"360050027024",,
"360610173002",,
"360610156012",,
"360471124001",,
"360470288001","Yellow","Brooklyn"
"360050216014",,
"360470488003","Red","Brooklyn"
"360470133001",,
"360470564003","Red","Brooklyn"
"360050449021",,
"360610050004",,
"360470401003",,
"360050023003",,
"360810682001",,
"360810559001",,
"360470227004",,
"360471502002","Yellow","Brooklyn"
"360810939001",,
"360470160002","Yellow","Brooklyn"
"360050205011",,
"360610235011",,
"360050399011",,
"360810554002",,
"360470165001",,
"360810779023","Red","Flushing"
"360610125001",,
"360470335001",,
"360050451021",,
"360810130001","Yellow","Flushing"
"360810104002",,
"360050210013",,
"360810136002","Yellow","Flushing"
"360470182001","Yellow","Brooklyn"
"360470788002","Orange","Brooklyn"
"360850170071",,
"360610048003",,
"360811265002","Yellow","Flushing"
"360470830001",,
"360810465001","Yellow","Flushing"
"360470031003",,
"360470888002",,
"360470370003","Red","Brooklyn"
"360471156002",,
"360470578001","Red","Brooklyn"
"360470383001",,
"360470415002",,
"360810635001","Yellow","Flushing"
"360810511001","Yellow","Flushing"
"360610054003",,
"360050288001",,
"360470385003",,
"360810170001",,
"360471176012",,
"360050235012",,
"360470052020","Yellow","Brooklyn"
"360470552002","Red","Brooklyn"
"360050251003",,
"360610197021",,
"360470700001",,
"360610071001",,
"360470510021",,
"360050420002",,
"360850018000",,
"360811072021",,
"360470325002",,
"360810608001",,
"360810622002",,
"360811193002","Yellow","Flushing"
"360610136002",,
"360050197004",,
"360610038005",,
"360470510011",,
"360810128002","Yellow","Flushing"
"360470335003",,
"360470143001","Yellow","Brooklyn"
"360810259001",,
"360610245006",,
"360470355003",,
"360470874011",,
"360050413003",,
"360810809004","Red","Flushing"
"360470329001",,
"360050330002",,
"360810579002","Yellow","Flushing"
"360610146011",,
"360470594022","Orange","Brooklyn"
"360050210026",,
"360470249001",,
"360470428002","Yellow","Brooklyn"
"360050110001",,
"360850279002",,
"360610074003",,
"360810263003",,
"360050084001",,
"360610093005",,
"360050201003",,
"360610127005",,
"360810508002",,
"360470348001","Yellow","Brooklyn"
"360050340002",,
"360610253004",,
"360470433003",,
"360470594016","Orange","Brooklyn"
"360470561004",,
"360470918002",,
"360810468001",,
"360470356023","Orange","Brooklyn"
"360811301001",,
"360610167001",,
"360470557002",,
"360470290001","Yellow","Brooklyn"
"360810025003",,
"360610106016",,
"360470140001","Yellow","Brooklyn"
"360471156004",,
"360810121002",,
"360811377001",,
"360610103001",,
"360811551023",,
"360810992002","Orange","Rockaway"
"360610041005",,
"360810026002","Yellow","Flushing"
"360050241004",,
"360050063004",,
"360610032002",,
"360610144022",,
"360610232002",,
"360050067006",,
"360470489003",,
"360471220001",,
"360810614001",,
"360810809002","Red","Flushing"
"360810654003",,
"360850033002",,
"360610126003",,
"360470167002",,
"360050199001",,
"360850273012",,
"360470186002","Yellow","Brooklyn"
"360470015003",,
"360811017007",,
"360811227014","Yellow","Flushing"
"360810987000",,
"360810153002",,
"360470197001",,
"360050149001",,
"360610038006",,
"360850114021",,
"360610157006",,
"360610124005",,
"360850040001",,
"360470092001","Orange","Brooklyn"
"360610137003",,
"360810991000",,
"360470776002","Orange","Brooklyn"
"360470432001","Orange","Brooklyn"
"360050162001",,
"360470517001",,
"360470122003","Orange","Brooklyn"
"360050209001",,
"360811463002",,
"360470377003",,
"360050381004",,
"360610144025",,
"360810889012",,
"360050228001",,
"360470758002","Red","Brooklyn"
"360470545002",,
"360470043003",,
"360811010010","Orange","Rockaway"
"360810779072","Red","Flushing"
"360610010020",,
"360050414001",,
"360470960001",,
"360470702021","Orange","Brooklyn"
"360610153005",,
"360470286004","Yellow","Brooklyn"
"360470196002","Yellow","Brooklyn"
"360470020002","Yellow","Brooklyn"
"360610277004",,
"360470167003",,
"360810136001","Yellow","Flushing"
"360470525002",,
"360470329003",,
"360470273001",,
"360810185021",,
"360470216003","Red","Brooklyn"
"360050385002",,
"360610127004",,
"360470317013",,
"360810892001",,
"360810660001",,
"360610144012",,
"360050407025",,
"360470360011","Orange","Brooklyn"
"360610060001",,
"360471184002","Yellow","Flushing"
"360610155002",,
"360470037001",,
"360050065003",,
"360810079001",,
"360050419007",,
"360610032003",,
"360610108004",,
"360811227023","Yellow","Flushing"
"360050063001",,
"360610148023",,
"360810091002",,
"360470077004",,
"360050118000",,
"360610125002",,
"360050369022",,
"360811008021","Red","Rockaway"
"360810484001",,
"360471128002",,
"360470069001",,
"360470133004",,
"360810016001","Yellow","Flushing"
"360810998023","Orange","Rockaway"
"360050375041",,
"360810085002",,
"360050413001",,
"360470706001",,
"360470696021",,
"360470195003",,
"360810309033","Yellow","Flushing"
"360810954001",,
"360470174002","Yellow","Brooklyn"
"360610163001",,
"360050375043",,
"360470069002",,
"360610106014",,
"360610149002",,
"360810697023","Yellow","Flushing"
"360470740001","Orange","Brooklyn"
"360050393003",,
"360811277004",,
"360050075003",,
"360811529012",,
"360470375003",,
"360610091002",,
"360811008020","Red","Rockaway"
"360470481002",,
"360050516003",,
"360810973001",,
"360610309003",,
"360470579002",,
"360850011001",,
"360810814003",,
"360610090003",,
"360050177024",,
"360470100003","Orange","Brooklyn"
"360810613021","Yellow","Flushing"
"360850277042",,
"360810285001","Yellow","Flushing"
"360610166004",,
"360810884008",,
"360810504002",,
"360810018002","Yellow","Flushing"
"360470315002",,
"360610048002",,
"360050063002",,
"360470429003",,
"360050144006",,
"360810548001",,
"360470571002",,
"360850040002",,
"360610032007",,
"360610050001",,
"360811291024",,
"360471164003",,
"360811093002",,
"360810545001",,
"360610015020",,
"360810818002",,
"360610065003",,
"360810809003","Red","Flushing"
"360050386002",,
"360470572002","Orange","Brooklyn"
"360810055001",,
"360610112031",,
"360050228004",,
"360610222001",,
"360811010014","Red","Rockaway"
"360470373004",,
"360610253002",,
"360470520003","Orange","Brooklyn"
"360470062002","Yellow","Brooklyn"
"360610245002",,
"360610189006",,
"360811467001",,
"360610169003",,
"360810251001",,
"360850244022",,
"360050221021",,
"360811187002","Yellow","Flushing"
"360610291002",,
"360810294003",,
"360610216002",,
"360850198001",,
"360470856001",,
"360811047001",,
"360810159001",,
"360610187005",,
"360470531002",,
"360850181001",,
"360610067001",,
"360810799002","Yellow","Flushing"
"360850291034",,
"360470221002",,
"360050181022",,
"360610138009",,
"360470422002","Red","Brooklyn"
"360810353002","Yellow","Flushing"
"360810238002","Yellow","Flushing"
"360610007000",,
"360610178001",,
"360050210011",,
"360810462001",,
"360470808001",,
"360810493011","Yellow","Flushing"
"360470021003",,
"360810306001",,
"360050238003",,
"360470834002",,
"360470908001",,
"360470371005",,
"360610205003",,
"360470436001","Red","Brooklyn"
"360810938001",,
"360471008002",,
"360470523002",,
"360811033003",,
"360610072004",,
"360810567002","Yellow","Flushing"
"360470696012",,
"360811032021","Red","Rockaway"
"360810240002","Yellow","Flushing"
"360470492003","Orange","Brooklyn"
"360811241001","Yellow","Flushing"
"360811039002",,
"360470494001","Orange","Brooklyn"
"360470530002","Red","Brooklyn"
"360811033002",,
"360610148011",,
"360811010022","Orange","Rockaway"
"360810518002",,
"360610151003",,
"360050369011",,
"360810181021",,
"360810134004","Yellow","Flushing"
"360610030012",,
"360811227025","Yellow","Flushing"
"360810440002",,
"360050277001",,
"360050330004",,
"360810479002","Yellow","Flushing"
"360471174001",,
"360810053002",,
"360050075001",,
"360050056002",,
"360610137006",,
"360810518001",,
"360470299002",,
"360810954003",,
"360470523005",,
"360470486001","Red","Brooklyn"
"360470080001","Orange","Brooklyn"
"360470472001","Red","Brooklyn"
"360470575002",,
"360810405001","Yellow","Flushing"
"360470051001",,
"360050398002",,
"360050340001",,
"360050016002",,
"360470495002",,
"360810530002",,
"360610095002",,
"360471166002",,
"360470425002",,
"360810276001",,
"360470492002","Orange","Brooklyn"
"360810103003",,
"360610044001",,
"360850146042",,
"360470502022","Yellow","Brooklyn"
"360050269003",,
"360810189001",,
"360470642002","Red","Brooklyn"
"360050070003",,
"360470349001",,
"360811159001",,
"360610151000",,
"360050424002",,
"360811417005","Yellow","Flushing"
"360471124003",,
"360470329004",,
"360050093005",,
"360811047003",,
"360470315004",,
"360050141002",,
"360610159002",,
"360810916010",,
"360470538002","Red","Brooklyn"
"360810400001",,
"360470732001","Orange","Brooklyn"
"360050235013",,
"360810277001","Yellow","Flushing"
"360810540001",,
"360610230003",,
"360810945002",,
"360470060003","Yellow","Brooklyn"
"360050087003",,
"360810622001",,
"360470796012",,
"360850170083",,
"360470850001",,
"360470546001","Red","Brooklyn"
"360470390002","Red","Brooklyn"
"360470482004","Red","Brooklyn"
"360470450001","Red","Brooklyn"
"360470440001","Red","Brooklyn"
"360470352000",,
"360470150001","Yellow","Brooklyn"
"360470287001",,
"360610121001",,
"360470370001","Red","Brooklyn"
"360050407023",,
"360050067004",,
"360610178003",,
"360050332011",,
"360471110001",,
"360470259021",,
"360810709002","Yellow","Flushing"
"360470640002","Red","Brooklyn"
"360471110002",,
"360470157002",,
"360050145004",,
"360610066002",,
"360471116001",,
"360811291041",,
"360850114023",,
"360470074001","Orange","Brooklyn"
"360610065004",,
"360810632001",,
"360470394003","Red","Brooklyn"
"360810216003","Yellow","Flushing"
"360470692001","Orange","Brooklyn"
"360470437002",,
"360610124003",,
"360470264002","Yellow","Brooklyn"
"360470730002","Orange","Brooklyn"
"360610187001",,
"360610165004",,
"360810508001",,
"360850039002",,
"360610317044",,
"360470547001",,
"360470816002",,
"360810587001","Yellow","Flushing"
"360810892002",,
"360810757011","Red","Flushing"
"360610056003",,
"360050052002",,
"360810707003","Yellow","Flushing"
"360610137005",,
"360050056003",,
"360050194001",,
"360850096022",,
"360470211001",,
"360850170101",,
"360810253011",,
"360810859003","Yellow","Flushing"
"360050334001",,
"360470447002",,
"360810493012","Yellow","Flushing"
"360610088003",,
"360810580001",,
"360470552003","Red","Brooklyn"
"360470958001",,
"360050025003",,
"360811039004",,
"360470034001","Yellow","Brooklyn"
"360810797012","Yellow","Flushing"
"360810376001",,
"360471202002",,
"360471202001",,
"360470254003","Red","Brooklyn"
"360050462015",,
"360810443023","Yellow","Flushing"
"360050132003",,
"360811447001",,
"360470564002","Red","Brooklyn"
"360610239002",,
"360610133003",,
"360050130001",,
"360810274001",,
"360810096002",,
"360470628004",,
"360470403001",,
"360610275002",,
"360470431001",,
"360050381003",,
"360610205002",,
"360810254003",,
"360050386007",,
"360610309001",,
"360850121001",,
"360471020001",,
"360610178000",,
"360810721005","Red","Flushing"
"360470878003",,
"360470155003",,
"360470022001","Yellow","Brooklyn"
"360470219002",,
"360810053004",,
"360810568002",,
"360610226002",,
"360610044007",,
"360470374022","Red","Brooklyn"
"360470862002",,
"360610157004",,
"360050215023",,
"360470331001",,
"360850081002",,
"360850006002",,
"360470496003","Red","Brooklyn"
"360470430003","Yellow","Brooklyn"
"360050449011",,
"360850187011",,
"360610307003",,
"360470888001",,
"360050458002",,
"360810183005",,
"360610196003",,
"360470134002","Yellow","Brooklyn"
"360610066006",,
"360471172012",,
"360470168000","Yellow","Brooklyn"
"360810803013","Yellow","Flushing"
"360610139007",,
"360810998013","Red","Rockaway"
"360811163004","Yellow","Flushing"
"360610061002",,
"360470165003",,
"360470130003","Yellow","Brooklyn"
"360850146064",,
"360810683003","Orange","Flushing"
"360610137002",,
"360470165002",,
"360610184002",,
"360470052021","Yellow","Brooklyn"
"360470846002",,
"360470560002","Red","Brooklyn"
"360610162003",,
"360811529013",,
"360810591004",,
"360850226002",,
"360850146062",,
"360811291022",,
"360810863002","Yellow","Flushing"
"360810637002","Yellow","Flushing"
"360471012002",,
"360470928001",,
"360810583002","Yellow","Flushing"
"360810040011",,
"360810163001",,
"360810334026",,
"360610238020",,
"360470356011","Orange","Brooklyn"
"360610138005",,
"360470240003","Red","Brooklyn"
"360610155003",,
"360050090004",,
"360050093003",,
"360810265002","Yellow","Flushing"
"360470610020",,
"360810069001",,
"360470442001","Red","Brooklyn"
"360470406002","Yellow","Brooklyn"
"360470232004","Red","Brooklyn"
"360050389004",,
"360810721002","Red","Flushing"
"360610175002",,
"360050039002",,
"360050065004",,
"360810054002",,
"360050401003",,
"360470065004",,
"360050162002",,
"360050358001",,
"360810654001",,
"360810229001",,
"360470220002","Red","Brooklyn"
"360811267003","Yellow","Flushing"
"360470038001","Yellow","Brooklyn"
"360050075002",,
"360470321004",,
"360050132005",,
"360810401003","Yellow","Flushing"
"360470070001","Yellow","Brooklyn"
"360610158014",,
"360610110006",,
"360050161001",,
"360810373002","Yellow","Flushing"
"360850114011",,
"360470343003",,
"360470798021",,
"360470550003","Red","Brooklyn"
"360811033004",,
"360050389002",,
"360050042003",,
"360810741003","Red","Flushing"
"360470112002","Red","Brooklyn"
"360050184003",,
"360850081003",,
"360610210001",,
"360810532001",,
"360610097004",,
"360470882002",,
"360470347001",,
"360810381003","Yellow","Flushing"
"360050067002",,
"360850009001",,
"360050386003",,
"360610234001",,
"360610203001",,
"360610106012",,
"360470214002","Orange","Brooklyn"
"360050351002",,
"360470172002","Yellow","Brooklyn"
"360050117001",,
"360050310002",,
"360050442002",,
"360810358003",,
"360050092001",,
"360810552001",,
"360610133002",,
"360810997041",,
"360050396003",,
"360050385001",,
"360471190002",,
"360470304001","Yellow","Brooklyn"
"360470295001",,
"360610235021",,
"360050221012",,
"360610130001",,
"360470187001",,
"360470108002","Orange","Brooklyn"
"360470394001","Red","Brooklyn"
"360610008005",,
"360470203001",,
"360050365021",,
"360610173006",,
"360811133002",,
"360610188001",,
"360050193001",,
"360610142002",,
"360610183001",,
"360470360021","Orange","Brooklyn"
"360811451021",,
"360810062024",,
"360610092001",,
"360470256002","Orange","Brooklyn"
"360050428001",,
"360050420003",,
"360810997011",,
"360470670001","Orange","Brooklyn"
"360810125002",,
"360610080002",,
"360850277021",,
"360810205002",,
"360810779041","Orange","Flushing"
"360810650001",,
"360811032012","Red","Rockaway"
"360050216025",,
"360471190001",,
"360471126003",,
"360470552001","Red","Brooklyn"
"360810045003",,
"360810022002","Yellow","Flushing"
"360050365013",,
"360810934021",,
"360050345003",,
"360470075001",,
"360050216013",,
"360050181012",,
"360810271002","Yellow","Flushing"
"360470228001","Red","Brooklyn"
"360471192001",,
"360850151003",,
"360470230001","Red","Brooklyn"
"360470277004",,
"360470064002","Yellow","Brooklyn"
"360470423003",,
"360470353002",,
"360810849002","Yellow","Flushing"
"360470544001","Red","Brooklyn"
"360811189002","Yellow","Flushing"
"360810150002",,
"360470510023",,
"360610002023",,
"360470235002",,
"360810059003",,
"360610026011",,
"360050087001",,
"360810272001",,
"360810249002",,
"360050267013",,
"360050342001",,
"360050059022",,
"360850146041",,
"360811181001",,
"360471172021",,
"360471122001",,
